BAG_pand_i	BAG_pand_b	Q_c_kWh 	Elec_kWh	Pec_4_cooling	COP	Q_v_kWh	Delta_T	H	Volume_m3	ACH_hr	Q_all_kWh	Q_all_GJ	BAG_pand_o	Meest_voor	Hoofdfun_1	Gebruiksop	LNG	LAT
3.631E+14	1884	39759.80198	46776.23762	0.17	4	124094.7038	10.6987785	3.050880626	1418.659491	3	163854.5058	589.876221	465	E	K	150	4.917366	52.364312
3.631E+14	1738	43393.8297	51051.56436	0.17	4	156652.8842	10.6987785	3.050880626	1790.866928	3	200046.7139	720.1681701	587	C	K	259	4.898185	52.364953
3.631E+14	1998	85007.89069	100009.2832	0.17	4	282348.81	10.6987785	3.050880626	3227.831703	3	367356.7007	1322.484123	1058	B	K	140	4.88107	52.368566
3.631E+14	1894	43911.30297	51660.35644	0.17	4	158520.9765	10.6987785	3.050880626	1812.223092	3	202432.2795	728.7562062	594	C	K	186	4.897031	52.359179
3.631E+14	1880	40608.61491	67681.02485	0.12	4	87505.22903	8.698778498	3.3525	1230.3675	3	128113.8439	461.2098382	367	C	D	128	4.883377	52.373546
3.631E+14	1996	44872.32475	52790.9703	0.17	4	161990.2908	10.6987785	3.050880626	1851.88454	3	206862.6156	744.7054161	607	C	K	30	4.897776	52.360781
3.631E+14	1814	43860.2431	58480.32414	0.15	4	179877.7359	9.698778498	3.048923679	850.6497065	8	223737.979	805.4567244	279	D	H	137	4.885266	52.363614
3.631E+14	1826	40829.91526	68049.85877	0.12	4	87982.09677	8.698778498	3.3525	1237.0725	3	128812.012	463.7232433	369	C	D	146	4.896617	52.376739
3.631E+14	1872	40940.56544	68234.27573	0.12	4	88220.53063	8.698778498	3.3525	1240.425	3	129161.0961	464.9799459	370	C	D	143	4.896179	52.35922
3.631E+14	1932	81058.49109	95362.93069	0.17	4	195082.2118	10.6987785	3.050880626	2230.193738	3	276140.7029	994.1065306	731	G	K	731	4.902591	52.359516
3.631E+14	1954	40940.56544	68234.27573	0.12	4	88220.53063	8.698778498	3.3525	1240.425	3	129161.0961	464.9799459	370	C	D	209	4.886249	52.380614
3.631E+14	1723	44017.44828	58689.93103	0.15	4	180522.459	9.698778498	3.048923679	853.6986301	8	224539.9072	808.343666	280	D	H	88	4.897573	52.371215
3.631E+14	1996	41272.51597	68787.52661	0.12	4	88935.83223	8.698778498	3.3525	1250.4825	3	130208.3482	468.7500535	373	C	D	55	4.893916	52.379262
3.631E+14	1999	41604.4665	69340.7775	0.12	4	89651.13383	8.698778498	3.3525	1260.54	3	131255.6003	472.5201612	376	C	D	134	4.876736	52.372574
3.631E+14	1988	93685.44475	110218.1703	0.17	4	311170.8058	10.6987785	3.050880626	3557.32681	3	404856.2505	1457.482502	1166	B	K	1166	4.919245	52.367195
3.631E+14	1992	29659.37586	39545.83448	0.15	4	182456.6282	9.698778498	3.048923679	862.8454012	8	212116.004	763.6176145	283	A	H	55	4.878987	52.372189
3.631E+14	1993	41384.39604	48687.52475	0.17	4	129165.2401	10.6987785	3.050880626	1476.626223	3	170549.6362	613.9786902	484	E	K	100	4.889942	52.370824
3.631E+14	1764	94569.2697	111257.9644	0.17	4	314106.3794	10.6987785	3.050880626	3590.886497	3	408675.6491	1471.232337	1177	B	K	411	4.895968	52.37563
3.631E+14	1741	41604.4665	69340.7775	0.12	4	89651.13383	8.698778498	3.3525	1260.54	3	131255.6003	472.5201612	376	C	D	71	4.890864	52.375079
3.631E+14	1985	41604.4665	69340.7775	0.12	4	89651.13383	8.698778498	3.3525	1260.54	3	131255.6003	472.5201612	376	C	D	26	4.889825	52.381285
3.631E+14	1755	44591.41069	52460.48317	0.17	4	201220.2295	10.6987785	3.050880626	2300.363992	3	245811.6402	884.9219045	754	A+	K	371	4.893177	52.375673
3.631E+14	1850	30497.80345	40663.73793	0.15	4	187614.4127	9.698778498	3.048923679	887.2367906	8	218112.2162	785.2039781	291	A++	H	107	4.879635	52.373315
3.631E+14	1752	41936.41703	69894.02838	0.12	4	90366.43543	8.698778498	3.3525	1270.5975	3	132302.8525	476.2902689	379	C	D	131	4.889343	52.377131
3.631E+14	1798	42489.66791	70816.11319	0.12	4	91558.60476	8.698778498	3.3525	1287.36	3	134048.2727	482.5737816	384	C	D	90	4.894125	52.372351
3.631E+14	1860	43042.9188	71738.198	0.12	4	92750.7741	8.698778498	3.3525	1304.1225	3	135793.6929	488.8572944	389	C	D	14	4.881176	52.373357
3.631E+14	1880	49811.61207	66415.48276	0.15	4	122497.3829	9.698778498	3.048923679	579.295499	8	172308.9949	620.3123818	190	G	H	66	4.882278	52.369479
3.631E+14	1933	43042.9188	71738.198	0.12	4	92750.7741	8.698778498	3.3525	1304.1225	3	135793.6929	488.8572944	389	C	D	0	4.883437	52.37858
3.631E+14	1693	52683.65948	70244.87931	0.15	4	157957.1516	9.698778498	3.048923679	746.9863014	8	210640.8111	758.3069199	245	E	H	138	4.899832	52.372824
3.631E+14	1914	43264.21915	72107.03192	0.12	4	93227.64183	8.698778498	3.3525	1310.8275	3	136491.861	491.3706995	391	C	D	233	4.8776	52.372803
3.631E+14	1778	44260.07074	73766.78457	0.12	4	95373.54663	8.698778498	3.3525	1341	3	139633.6174	502.6810225	400	C	D	170	4.88563	52.370383
3.631E+14	1861	39372.75	52497	0.15	4	183746.0743	9.698778498	3.048923679	868.9432485	8	223118.8243	803.2277675	285	C	H	131	4.884681	52.363459
3.631E+14	1760	94810.31287	111541.5446	0.17	4	314906.9904	10.6987785	3.050880626	3600.039139	3	409717.3033	1474.982292	1180	B	K	1180	4.886854	52.373831
3.631E+14	1887	44489.06379	59318.75172	0.15	4	182456.6282	9.698778498	3.048923679	862.8454012	8	226945.692	817.004491	283	D	H	77	4.879449	52.379282
3.631E+14	2016	872427.9101	247848.8381	0.88	3	384355.3929	8.698778498	3.3525	5404.23	3	1256783.303	4524.419891	7635	A	U	1612	4.926376	52.367592
3.631E+14	1993	114736.5481	134984.1743	0.17	4	381090.8325	10.6987785	3.050880626	4356.657534	3	495827.3806	1784.97857	1428	B	K	94	4.91078	52.362461
3.631E+14	1878	37707.68317	44361.9802	0.17	4	130766.4621	10.6987785	3.050880626	1494.931507	3	168474.1453	606.506923	490	D	K	93	4.905616	52.372965
3.631E+14	1844	46646.51881	54878.25743	0.17	4	168395.1788	10.6987785	3.050880626	1925.105675	3	215041.6976	774.1501113	631	C	K	202	4.915665	52.36835
3.631E+14	1844	44260.07074	73766.78457	0.12	4	95373.54663	8.698778498	3.3525	1341	3	139633.6174	502.6810225	400	C	D	194	4.882474	52.378072
3.631E+14	1718	44370.72092	73951.20153	0.12	4	95611.9805	8.698778498	3.3525	1344.3525	3	139982.7014	503.9377251	401	C	D	153	4.893158	52.365553
3.631E+14	1688	44481.3711	74135.6185	0.12	4	95850.41436	8.698778498	3.3525	1347.705	3	140331.7855	505.1944277	402	C	D	165	4.880338	52.373498
3.631E+14	1955	39879.50891	46917.06931	0.17	4	113153.0203	10.6987785	3.050880626	1293.573386	3	153032.5292	550.9171051	424	F	K	60	4.898045	52.36169
3.631E+14	1775	44481.3711	74135.6185	0.12	4	95850.41436	8.698778498	3.3525	1347.705	3	140331.7855	505.1944277	402	C	D	63	4.90097	52.37477
3.631E+14	1813	44591.41069	52460.48317	0.17	4	201220.2295	10.6987785	3.050880626	2300.363992	3	245811.6402	884.9219045	754	A	K	321	4.921983	52.365112
3.631E+14	1716	44702.67145	74504.45242	0.12	4	96327.2821	8.698778498	3.3525	1354.41	3	141029.9535	507.7078328	404	C	D	147	4.895204	52.375681
3.631E+14	1801	45477.22269	75795.37115	0.12	4	97996.31916	8.698778498	3.3525	1377.8775	3	143473.5419	516.5047507	411	C	D	125	4.889313	52.370624
3.631E+14	1900	30497.80345	40663.73793	0.15	4	187614.4127	9.698778498	3.048923679	887.2367906	8	218112.2162	785.2039781	291	A	H	99	4.928487	52.369371
3.631E+14	1750	46362.4241	77270.70684	0.12	4	99903.79009	8.698778498	3.3525	1404.6975	3	146266.2142	526.5583711	419	C	D	285	4.885701	52.383595
3.631E+14	1882	41982.93069	49391.68317	0.17	4	131033.3324	10.6987785	3.050880626	1497.982387	3	173016.2631	622.8585473	491	E	K	0	4.880458	52.365553
3.631E+14	1825	46805.02481	78008.37469	0.12	4	100857.5256	8.698778498	3.3525	1418.1075	3	147662.5504	531.5851813	423	C	D	175	4.886516	52.382952
3.631E+14	1989	46805.02481	78008.37469	0.12	4	100857.5256	8.698778498	3.3525	1418.1075	3	147662.5504	531.5851813	423	C	D	80	4.899484	52.362981
3.631E+14	1939	47136.97534	78561.62557	0.12	4	101572.8272	8.698778498	3.3525	1428.165	3	148709.8025	535.355289	426	C	D	120	4.898047	52.36285
3.631E+14	1750	45715.06693	53782.43168	0.17	4	206290.7657	10.6987785	3.050880626	2358.330724	3	252005.8327	907.2209976	773	A	K	369	4.892108	52.380692
3.631E+14	1985	47800.8764	79668.12734	0.12	4	103003.4304	8.698778498	3.3525	1448.28	3	150804.3068	542.8955043	432	C	D	43	4.883413	52.370338
3.631E+14	1005	48022.17676	80036.96126	0.12	4	103480.2981	8.698778498	3.3525	1454.985	3	151502.4748	545.4089095	434	C	D	96	4.890344	52.367707
3.631E+14	1769	59650.21552	79533.62069	0.15	4	161180.7669	9.698778498	3.048923679	762.2309198	8	220830.9824	794.9915368	250	F	H	130	4.897504	52.365526
3.631E+14	1929	48575.42764	80959.04607	0.12	4	104672.4674	8.698778498	3.3525	1471.7475	3	153247.8951	551.6924222	439	C	D	313	4.900634	52.37467
3.631E+14	1722	48686.07782	81143.46303	0.12	4	104910.9013	8.698778498	3.3525	1475.1	3	153596.9791	552.9491248	440	C	D	188	4.885894	52.365226
3.631E+14	1909	49018.02835	81696.71391	0.12	4	105626.2029	8.698778498	3.3525	1485.1575	3	154644.2312	556.7192325	443	C	D	156	4.879533	52.369414
3.631E+14	1993	47829.31485	56269.78218	0.17	4	172665.1041	10.6987785	3.050880626	1973.919765	3	220494.4189	793.7799081	647	C	K	110	4.899706	52.361535
3.631E+14	1790	49239.3287	82065.54784	0.12	4	106103.0706	8.698778498	3.3525	1491.8625	3	155342.3993	559.2326376	445	C	D	149	4.893673	52.379962
3.631E+14	1983	50235.18029	83725.30049	0.12	4	108248.9754	8.698778498	3.3525	1522.035	3	158484.1557	570.5429606	454	C	D	91	4.899456	52.370881
3.631E+14	1965	48346.78812	56878.57426	0.17	4	174533.1964	10.6987785	3.050880626	1995.27593	3	222879.9845	802.3679442	654	C	K	135	4.9075	52.364317
3.631E+14	1767	91260.10693	107364.8317	0.17	4	219634.2823	10.6987785	3.050880626	2510.874755	3	310894.3892	1119.219801	823	G	K	199	4.899601	52.365723
3.631E+14	1911	91703.65545	107886.6535	0.17	4	220701.7636	10.6987785	3.050880626	2523.078278	3	312405.4191	1124.659509	827	G	K	725	4.901453	52.361498
3.631E+14	1905	51452.33224	85753.88707	0.12	4	110871.748	8.698778498	3.3525	1558.9125	3	162324.0802	584.3666887	465	C	D	59	4.905012	52.369089
3.631E+14	1939	52005.58312	86675.97187	0.12	4	112063.9173	8.698778498	3.3525	1575.675	3	164069.5004	590.6502015	470	C	D	58	4.881547	52.378212
3.631E+14	1729	52226.88348	87044.8058	0.12	4	112540.785	8.698778498	3.3525	1582.38	3	164767.6685	593.1636066	472	C	D	472	4.892173	52.368299
3.631E+14	1905	44489.06379	59318.75172	0.15	4	182456.6282	9.698778498	3.048923679	862.8454012	8	226945.692	817.004491	283	D	H	132	4.896608	52.368236
3.631E+14	1800	78692.3957	104923.1943	0.15	4	306897.6736	11.6987785	2.9875	4812.8625	2	385590.0693	1388.124249	1611	A	L	326	4.899466	52.361957
3.631E+14	1725	45746.70517	60995.6069	0.15	4	187614.4127	9.698778498	3.048923679	887.2367906	8	233361.1179	840.1000244	291	D	H	131	4.883681	52.373889
3.631E+14	1702	52448.18383	87413.63972	0.12	4	113017.6528	8.698778498	3.3525	1589.085	3	165465.8366	595.6770117	474	C	D	474	4.891527	52.368314
3.631E+14	1849	52448.18383	87413.63972	0.12	4	113017.6528	8.698778498	3.3525	1589.085	3	165465.8366	595.6770117	474	C	D	65	4.899045	52.361542
3.631E+14	1941	53222.73507	88704.55845	0.12	4	114686.6898	8.698778498	3.3525	1612.5525	3	167909.4249	604.4739296	481	C	D	114	4.883646	52.375741
3.631E+14	1935	49811.61207	66415.48276	0.15	4	122497.3829	9.698778498	3.048923679	579.295499	8	172308.9949	620.3123818	190	G	H	87	4.889078	52.377175
3.631E+14	1905	116102.4594	136591.1287	0.17	4	385627.6281	10.6987785	3.050880626	4408.522505	3	501730.0875	1806.228315	1445	B	K	313	4.881381	52.367013
3.631E+14	1980	53665.33578	89442.22629	0.12	4	115640.4253	8.698778498	3.3525	1625.9625	3	169305.7611	609.5007398	485	C	D	100	4.898945	52.362656
3.631E+14	1600	54218.58666	90364.3111	0.12	4	116832.5946	8.698778498	3.3525	1642.725	3	171051.1813	615.7842526	490	C	D	220	4.902957	52.375758
3.631E+14	1960	54439.88701	90733.14502	0.12	4	117309.4624	8.698778498	3.3525	1649.43	3	171749.3494	618.2976577	492	C	D	140	4.886013	52.362467
3.631E+14	1932	54661.18737	91101.97895	0.12	4	117786.3301	8.698778498	3.3525	1656.135	3	172447.5175	620.8110628	494	C	D	150	4.880272	52.378
3.631E+14	1934	54661.18737	91101.97895	0.12	4	117786.3301	8.698778498	3.3525	1656.135	3	172447.5175	620.8110628	494	C	D	191	4.884157	52.364355
3.631E+14	1905	54771.83755	91286.39591	0.12	4	118024.764	8.698778498	3.3525	1659.4875	3	172796.6015	622.0677654	495	C	D	177	4.898175	52.364531
3.631E+14	1988	46981.96071	78303.26785	0.12	4	121601.272	8.698778498	3.3525	1709.775	3	168583.2327	606.8996376	510	C	D	169	4.920572	52.36943
3.631E+14	1855	39925.35	53233.8	0.15	4	186324.9666	9.698778498	3.048923679	881.1389432	8	226250.3166	814.5011396	289	C	H	96	4.886865	52.381965
3.631E+14	1905	47442.56817	79070.94694	0.12	4	122793.4413	8.698778498	3.3525	1726.5375	3	170236.0095	612.849634	515	C	D	95	4.89807	52.364746
3.631E+14	1728	47534.68966	79224.48276	0.12	4	123031.8752	8.698778498	3.3525	1729.89	3	170566.5648	614.0396333	516	C	D	123	4.900701	52.373852
3.631E+14	1997	47718.93264	79531.5544	0.12	4	123508.7429	8.698778498	3.3525	1736.595	3	171227.6755	616.4196319	518	C	D	68	4.885367	52.368944
3.631E+14	1864	30707.41034	40943.21379	0.15	4	188903.8588	9.698778498	3.048923679	893.334638	8	219611.2692	790.6005691	293	A	H	138	4.882957	52.378182
3.631E+14	1733	86654.44443	115539.2592	0.15	4	337949.3935	11.6987785	2.9875	5299.825	2	424603.8379	1528.573817	1774	A	L	1774	4.893258	52.365787
3.631E+14	1989	48824.39054	81373.98423	0.12	4	126369.9493	8.698778498	3.3525	1776.825	3	175194.3398	630.6996234	530	C	D	76	4.921869	52.368922
3.631E+14	1964	44160.79901	51953.88119	0.17	4	141708.1457	10.6987785	3.050880626	1620.017613	3	185868.9447	669.1282009	531	D	K	281	4.879567	52.375409
3.631E+14	1906	48916.51203	81527.52005	0.12	4	126608.3832	8.698778498	3.3525	1780.1775	3	175524.8952	631.8896227	531	C	D	63	4.892033	52.362366
3.631E+14	1839	49008.63352	81681.05587	0.12	4	126846.817	8.698778498	3.3525	1783.53	3	175855.4505	633.0796219	532	C	D	168	4.880273	52.371448
3.631E+14	1717	49008.63352	81681.05587	0.12	4	126846.817	8.698778498	3.3525	1783.53	3	175855.4505	633.0796219	532	C	D	146	4.896439	52.371543
3.631E+14	1987	49929.84844	83216.41406	0.12	4	129231.1557	8.698778498	3.3525	1817.055	3	179161.0041	644.9796148	542	C	D	78	4.89037	52.371931
3.631E+14	1767	53543.80086	71391.73448	0.15	4	160536.0439	9.698778498	3.048923679	759.1819961	8	214079.8447	770.687441	249	E	H	62	4.885237	52.368764
3.631E+14	1994	50298.3344	83830.55734	0.12	4	130184.8911	8.698778498	3.3525	1830.465	3	180483.2256	649.739612	546	C	D	168	4.880401	52.373156
3.631E+14	1718	50758.94186	84598.23644	0.12	4	131377.0605	8.698778498	3.3525	1847.2275	3	182136.0023	655.6896084	551	C	D	126	4.891778	52.36161
3.631E+14	1736	51311.67081	85519.45135	0.12	4	132807.6637	8.698778498	3.3525	1867.3425	3	184119.3345	662.8296042	557	C	D	209	4.887582	52.36659
3.631E+14	1994	51495.9138	85826.52299	0.12	4	133284.5314	8.698778498	3.3525	1874.0475	3	184780.4452	665.2096028	559	C	D	71	4.880851	52.37359
3.631E+14	1690	51384.61034	68512.81379	0.15	4	126365.7213	9.698778498	3.048923679	597.5890411	8	177750.3316	639.9011938	196	G	H	59	4.900032	52.374596
3.631E+14	1900	51680.15678	86133.59463	0.12	4	133761.3991	8.698778498	3.3525	1880.7525	3	185441.5559	667.5896013	561	C	D	135	4.883781	52.370331
3.631E+14	1983	52140.76424	86901.27373	0.12	4	134953.5685	8.698778498	3.3525	1897.515	3	187094.3327	673.5395978	566	C	D	91	4.899647	52.370873
3.631E+14	1992	52969.85766	88283.0961	0.12	4	137099.4733	8.698778498	3.3525	1927.6875	3	190069.3309	684.2495914	575	C	D	79	4.881748	52.373504
3.631E+14	1756	53061.97915	88436.63192	0.12	4	137337.9071	8.698778498	3.3525	1931.04	3	190399.8863	685.4395907	576	C	D	135	4.902491	52.375343
3.631E+14	1928	54167.43705	90279.06175	0.12	4	140199.1135	8.698778498	3.3525	1971.27	3	194366.5506	699.7195821	588	C	D	169	4.883661	52.378302
3.631E+14	1720	55088.65197	91814.41994	0.12	4	142583.4522	8.698778498	3.3525	2004.795	3	197672.1042	711.619575	598	C	D	309	4.88903	52.369688
3.631E+14	1675	55457.13793	92428.56322	0.12	4	143537.1877	8.698778498	3.3525	2018.205	3	198994.3256	716.3795722	602	C	D	0	4.886898	52.36603
3.631E+14	1932	56286.23136	93810.3856	0.12	4	145683.0925	8.698778498	3.3525	2048.3775	3	201969.3238	727.0895658	611	C	D	168	4.882657	52.373561
3.631E+14	1792	56654.71732	94424.52887	0.12	4	146636.8279	8.698778498	3.3525	2061.7875	3	203291.5453	731.849563	615	C	D	702	4.891	52.369408
3.631E+14	1932	60708.06295	101180.1049	0.12	4	157127.9181	8.698778498	3.3525	2209.2975	3	217835.981	784.2095317	659	C	D	40	4.88605	52.363069
3.631E+14	1868	61813.52085	103022.5348	0.12	4	159989.1245	8.698778498	3.3525	2249.5275	3	221802.6453	798.4895232	671	C	D	454	4.880996	52.369887
3.631E+14	1964	62826.85726	104711.4288	0.12	4	162611.897	8.698778498	3.3525	2286.405	3	225438.7543	811.5795153	682	C	D	93	4.89699	52.368193
3.631E+14	1748	46957.00277	55243.53267	0.17	4	211895.0427	10.6987785	3.050880626	2422.399217	3	258852.0455	931.8673637	794	A	K	128	4.889263	52.380339
3.631E+14	1725	62918.97875	104864.9646	0.12	4	162850.3309	8.698778498	3.3525	2289.7575	3	225769.3096	812.7695146	683	C	D	47	4.90075	52.37476
3.631E+14	1898	73307.02226	97742.69634	0.15	4	248604.2607	11.6987785	2.9875	3898.6875	2	321911.283	1158.880619	1305	B	L	327	4.884014	52.367851
3.631E+14	1990	63103.22173	105172.0362	0.12	4	163327.1986	8.698778498	3.3525	2296.4625	3	226430.4203	815.1495132	685	C	D	79	4.922975	52.368549
3.631E+14	1905	64577.1656	107628.6093	0.12	4	167142.1405	8.698778498	3.3525	2350.1025	3	231719.3061	834.1895018	701	C	D	225	4.894826	52.375275
3.631E+14	1768	45158.78317	53127.9802	0.17	4	144910.5897	10.6987785	3.050880626	1656.62818	3	190069.3728	684.2497421	543	D	K	236	4.907188	52.366096
3.631E+14	1720	46849.81188	55117.42574	0.17	4	135303.2577	10.6987785	3.050880626	1546.796477	3	182153.0696	655.7510506	507	E	K	0	4.889481	52.37004
3.631E+14	1935	64945.65157	108242.7526	0.12	4	168095.8759	8.698778498	3.3525	2363.5125	3	233041.5275	838.949499	705	C	D	167	4.893033	52.359629
3.631E+14	1907	66788.0814	111313.469	0.12	4	172864.5533	8.698778498	3.3525	2430.5625	3	239652.6347	862.7494848	725	C	D	353	4.887734	52.37787
3.631E+14	1991	67064.44587	111774.0765	0.12	4	173579.8549	8.698778498	3.3525	2440.62	3	240644.3007	866.3194827	728	C	D	134	4.900894	52.375013
3.631E+14	1905	67432.93184	112388.2197	0.12	4	174533.5903	8.698778498	3.3525	2454.03	3	241966.5222	871.0794798	732	C	D	114	4.88896	52.366704
3.631E+14	1991	68262.02526	113770.0421	0.12	4	176679.4951	8.698778498	3.3525	2484.2025	3	244941.5204	881.7894734	741	C	D	313	4.891803	52.380377
3.631E+14	1982	69643.84764	116073.0794	0.12	4	180256.0031	8.698778498	3.3525	2534.49	3	249899.8508	899.6394628	756	C	D	391	4.879782	52.373315
3.631E+14	1996	69828.09062	116380.151	0.12	4	180732.8709	8.698778498	3.3525	2541.195	3	250560.9615	902.0194613	758	C	D	70	4.880337	52.380022
3.631E+14	1800	70380.81957	117301.3659	0.12	4	182163.4741	8.698778498	3.3525	2561.31	3	252544.2936	909.1594571	764	C	D	245	4.886329	52.365695
3.631E+14	1735	45903.91034	61205.21379	0.15	4	188259.1358	9.698778498	3.048923679	890.2857143	8	234163.0461	842.986966	292	D	H	111	4.889807	52.363175
3.631E+14	1984	73512.95028	122521.5838	0.12	4	190270.2255	8.698778498	3.3525	2675.295	3	263783.1758	949.6194329	798	C	D	110	4.888494	52.382097
3.631E+14	1988	73605.07177	122675.1196	0.12	4	190508.6594	8.698778498	3.3525	2678.6475	3	264113.7312	950.8094322	799	C	D	85	4.920212	52.370192
3.631E+14	1879	46073.60198	54204.23762	0.17	4	147846.1633	10.6987785	3.050880626	1690.187867	3	193919.7653	698.111155	554	D	K	529	4.903606	52.359313
3.631E+14	1891	73697.19327	122828.6554	0.12	4	190747.0933	8.698778498	3.3525	2682	3	264444.2865	951.9994315	800	C	D	0	4.879265	52.37361
3.631E+14	1720	76737.20249	127895.3375	0.12	4	198615.4109	8.698778498	3.3525	2792.6325	3	275352.6133	991.269408	833	C	D	93	4.891708	52.375721
3.631E+14	1773	76829.32398	128048.8733	0.12	4	198853.8447	8.698778498	3.3525	2795.985	3	275683.1687	992.4594073	834	C	D	697	4.891307	52.369607
3.631E+14	1715	52171.10948	69561.47931	0.15	4	128299.8905	9.698778498	3.048923679	606.7358121	8	180471	649.6955998	199	G	H	84	4.895796	52.377859
3.631E+14	1884	77197.80995	128663.0166	0.12	4	199807.5802	8.698778498	3.3525	2809.395	3	277005.3901	997.2194045	838	C	D	628	4.890376	52.367473
3.631E+14	2006	30917.01724	41222.68966	0.15	4	190193.305	9.698778498	3.048923679	899.4324853	8	221110.3222	795.99716	295	A	H	96	4.882254	52.370306
3.631E+14	1805	48426.33879	64568.45172	0.15	4	161825.49	9.698778498	3.048923679	765.2798434	8	210251.8288	756.9065836	251	F	H	56	4.884293	52.370441
3.631E+14	1685	50047.05743	58878.89109	0.17	4	180671.214	10.6987785	3.050880626	2065.446184	3	230718.2714	830.5857771	677	C	K	123	4.884004	52.367491
3.631E+14	1818	81159.03408	135265.0568	0.12	4	210060.2365	8.698778498	3.3525	2953.5525	3	291219.2705	1048.389374	881	C	D	130	4.906743	52.361079
3.631E+14	1905	38012.39153	50683.18871	0.15	4	133350.9445	11.6987785	2.9875	2091.25	2	171363.336	616.9080096	700	C	L	700	4.898445	52.364092
3.631E+14	1951	83554.19287	139256.9881	0.12	4	216259.517	8.698778498	3.3525	3040.7175	3	299813.7098	1079.329355	907	C	D	287	4.892788	52.364464
